#"Step","Potential Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)"
964100,-51029.37796771622,298.3573169425493,32.32347437905186,1.0243404559894058
964200,-51192.42069215019,298.38068232503275,32.51306462753221,1.018367319842312
964300,-51046.21021746144,293.74514351352025,32.32775855443346,1.0242047071976503
964400,-51170.62635897848,308.727485377656,32.45511423726943,1.0201856706632115
964500,-50992.93878459404,303.3701098696737,32.55520206338281,1.017049208299688
964600,-51127.10951883354,298.0236295852901,32.22052313806745,1.027613435781905
964700,-51080.10481067567,298.3373659187882,32.07177528926608,1.0323794734144742
964800,-51191.44869386529,296.05872309870665,32.07177528926608,1.0323794734144742
964900,-51372.38668905014,299.8914374803373,32.23898977070748,1.0270248143657406
965000,-51155.04838068101,294.8106519877475,32.12653622880724,1.0306197421591483
965100,-51233.37515485759,309.10982307994277,32.261753020363265,1.0263001661348357
965200,-50915.35399240807,298.33941391057607,32.325788540100284,1.024267124791912
965300,-50818.17161846641,303.4997827067555,32.325788540100284,1.024267124791912
965400,-50803.74100051467,303.09517394527296,32.306883654837286,1.0248664909418548
965500,-51069.11325821279,307.246284951006,32.306883654837286,1.0248664909418548
965600,-50827.90576222993,303.32791008823176,32.70112142763393,1.0125109182531031
965700,-51054.074820294736,303.24935584485246,32.603488616140865,1.01554293389966
965800,-50980.768414588994,301.2418110290427,32.49721089261245,1.0188641294175422
965900,-50935.32014573029,304.970932152627,32.50437750375875,1.0186394888125776
966000,-50767.42455345367,292.29201924546373,32.591069510459555,1.0159299152172248
966100,-51166.545229979434,303.90324405707264,32.288938352719654,1.0254360834942418
966200,-51163.85898509371,304.59294429330834,32.288938352719654,1.0254360834942418
966300,-51122.650080611704,301.5812633217708,32.233543519713834,1.0271983427558882
966400,-51193.40401784386,300.9766264999147,32.233543519713834,1.0271983427558882
966500,-51085.321643699135,300.15936333823623,32.233543519713834,1.0271983427558882
966600,-50961.84836227941,287.8120468410128,32.21595998478276,1.027758989651077
966700,-50829.14529197874,295.7898344862657,32.254242329196586,1.0265391493827905
966800,-50855.13418308901,304.8127563242319,32.246783126952224,1.026776604483253
966900,-50776.85107072683,311.0728175177225,32.052907006434545,1.0329871945141529
967000,-50543.31163808203,304.6044975390714,32.322618354368615,1.0243675843830513
967100,-50583.32207534921,300.1078978669245,32.28777743343358,1.0254729534376257
967200,-50740.91887208669,301.75698340931365,32.21451731264826,1.0278050160819856
967300,-50681.97750978685,303.10669923166705,32.07414649759131,1.0323031506726563
967400,-50834.13833320248,302.18115070321994,32.031491342388286,1.0336778306910746
967500,-50881.20431220291,302.7039639158711,32.104210914889286,1.0313364365932443
967600,-50769.426600149054,306.9861451578222,32.069433081176484,1.032454873798012
967700,-50650.57217166396,305.4548377351443,32.069433081176484,1.032454873798012
967800,-50779.42001831902,301.99147866410567,32.08413160158867,1.0319818811290618
967900,-50943.64265885231,304.18592712357196,31.889968848496466,1.0382651247450474
968000,-51082.28445134106,307.21004923392275,32.245229052941156,1.026826090465616
968100,-51130.00178459294,305.48273104781043,32.245229052941156,1.026826090465616
968200,-50952.147217901285,291.30550395070816,32.14343975604112,1.0300777619289185
968300,-51242.91619494684,299.3449098568814,32.17889987540139,1.0289426491522295
968400,-51415.95677471664,292.8402465059951,32.201004543838266,1.0282363222403126
968500,-51266.49356287211,295.3513397424353,32.45365441880629,1.020231560283488
968600,-51011.24968609245,302.5236377437107,32.45365441880629,1.020231560283488
968700,-51218.75557856216,302.4667486989069,32.5161721538027,1.0182699958650479
968800,-51161.98461535991,300.63071468614436,32.57199441641671,1.0165248729108176
968900,-50945.19172374206,299.86029896963294,32.58890508778492,1.0159973891547016
969000,-50984.2078278655,297.93355687605185,32.45817757194689,1.0200893876807344
969100,-50962.874912091385,303.33879625874715,32.25556462612121,1.0264970670451854
969200,-51214.60090683783,310.16214749326633,32.544513112007955,1.0173832489257049
969300,-50640.905751026934,298.47558761571366,32.385443371270576,1.022380398039332
969400,-50960.31589075063,302.25955739902355,32.42469050542826,1.0211428997003635
969500,-50802.288771163316,301.9613771580368,32.40824328531291,1.0216611308766952
969600,-50780.26177078917,303.2026149635042,32.306564083138326,1.0248766287678666
969700,-50914.1248684756,309.67372712038,32.467486989869435,1.0197968969674487
969800,-50581.00094700353,303.3190184130206,32.45540164022007,1.0201766365931606
969900,-50492.060333862544,302.5768806797585,32.45540164022007,1.0201766365931606
970000,-50856.74527680765,300.31524080334594,32.172624819512684,1.029143337553189
970100,-50686.43171533538,296.2996329577907,32.54308861506303,1.0174277824777305
970200,-50914.524558283774,307.60790267272097,32.53986301760154,1.0175286376187196
970300,-50820.8400407499,311.7835389731818,32.53986301760154,1.0175286376187196
970400,-50519.84089585133,310.90127529360933,32.15744619411288,1.0296291031550076
970500,-50805.407879364335,311.99759720829246,32.37157376442881,1.0228184371123383
970600,-50786.27708174602,308.8094704434454,32.64681029009481,1.014195328437512
970700,-50780.69295186834,297.2314444138383,32.59104095508185,1.015930805347199
970800,-50906.85807561035,298.2078374527746,32.44473724964231,1.0205119625360777
970900,-50981.48825128805,301.58592940840265,32.109678000740736,1.0311608382941753
971000,-50814.639130542935,298.85715201936654,32.42979165752788,1.0209822756266158
971100,-51049.29553951772,300.13364282188695,32.27157293191281,1.0259878734283105
971200,-51225.79597280054,301.98811412585655,32.050644774765225,1.033060105881829
971300,-51179.72478960672,303.3947804292154,32.107550756375346,1.0312291565256004
971400,-50802.23029012737,298.39674757328123,32.40549274976144,1.021747848128111
971500,-51022.30024341326,301.3158407238815,32.321715345880854,1.0243962033042127
971600,-51097.47487483377,306.3289949640602,32.088139693013765,1.0318529774977456
971700,-50942.534350652306,298.28796592609746,32.25741842436172,1.0264380753914908
971800,-50860.40450885213,298.2580187066408,32.074051859817644,1.032306196588787
971900,-51001.85612593116,302.0144591177726,31.826036200467886,1.04035080825155
972000,-50628.12109729963,295.75669848096624,31.859510510498552,1.0392577272550736
972100,-50430.08166114158,296.71964094951215,31.884938344342252,1.038428932401402
972200,-50854.142964514765,304.5961958870733,31.884938344342252,1.038428932401402
972300,-50834.77637631997,298.28166070889097,31.884938344342252,1.038428932401402
972400,-50951.63995793785,310.4101767585347,32.13273390531174,1.0304209589563285
972500,-50742.84208736754,294.8940397491668,32.03782967830487,1.033473328782355
972600,-50472.526990589744,299.0948921661018,32.03782967830487,1.033473328782355
972700,-50805.73008225214,310.1791401763476,32.349134493409544,1.0235279244131053
972800,-50849.495849858096,309.40566185105547,32.13262879170884,1.030424329712584
972900,-50810.228508634,311.3730053626809,32.01797148598226,1.0341143098055354
973000,-50805.479380203156,302.80273569275244,31.857232856917623,1.039332029662148
973100,-50940.695728244486,305.76240898213706,31.857232856917623,1.039332029662148
973200,-50695.83603165899,297.7014743287785,32.04629461212087,1.0332003398632106
973300,-50744.20938446219,301.417086089696,32.05531699713061,1.0329095322178121
973400,-50907.71296451041,301.0846795279206,32.05531699713061,1.0329095322178121
973500,-50934.54045663022,300.46088621928374,31.8017479196943,1.0411453662298613
973600,-50828.62982021419,299.55161912664346,31.8017479196943,1.0411453662298613
973700,-50976.89357775851,311.7610984246896,31.878432626897535,1.0386408539001688
973800,-50814.61521621342,298.5765680471534,31.948812944840757,1.0363528229284855
973900,-51033.40568062124,303.1230571643475,31.84571397919265,1.0397079652927053
974000,-51182.062817366364,298.47626966762346,31.81003518151045,1.0408741233912608
974100,-50929.79093867053,292.00642618971045,31.921806688122768,1.0372295906709839
974200,-51309.41541974743,295.5904465580667,31.921806688122768,1.0372295906709839
974300,-51608.802475409015,293.770835468022,31.921806688122768,1.0372295906709839
974400,-51164.77517037272,289.5064290529157,32.111726309734735,1.0310950636921197
974500,-51433.76383157991,295.82880689239545,31.92483251524873,1.0371312823265373
974600,-51276.256630940254,302.4018736809894,31.83222224786414,1.0401486338837518
974700,-51249.113781651045,291.14520096203216,31.966656135808076,1.0357743501207426
974800,-51343.49359771837,294.1563713176304,31.800402235564718,1.041189423936602
974900,-51239.601622998925,302.5769212628825,31.800402235564718,1.041189423936602
975000,-51285.687113915694,299.64755460944724,31.762171929713134,1.04244264396874
975100,-51465.22416251937,305.1696479671668,31.71512600503566,1.0439889937483673
975200,-51455.92978026667,296.8446804206813,31.84969626699448,1.0395779666794394
975300,-51364.072780697396,300.5482850332923,31.968115149362674,1.0357270777429601
975400,-51513.36460573967,309.7122416775006,31.964531915562652,1.0358431830650205
975500,-51124.20481114748,303.4881099364514,31.915012717622087,1.0374503929405552
975600,-51237.71022885399,306.78569292948265,31.846031969005118,1.0396975835741533
975700,-51092.79571157249,299.0867486360289,31.846031969005118,1.0396975835741533
975800,-51254.26119469818,300.53025947670903,31.781221706294133,1.0418178001647593
975900,-51274.36735018845,302.2252129988267,31.854169567775408,1.0394319781010748
976000,-51382.654215396156,309.2601192386399,32.04048386943962,1.0333877172242265
976100,-50834.34409592752,296.47596961086236,32.21526386858955,1.0277811977471623
976200,-50825.810687156045,297.7507620439265,32.552381970363406,1.01713731777737
976300,-50675.88297953465,297.6976940802392,32.23057840334095,1.0272928419170946
976400,-50880.25199229068,300.9296014144543,32.20699421082493,1.0280450969085262
976500,-50775.97300032005,297.3378754986244,31.92012896611503,1.0372841074592212
976600,-50809.72570946273,304.159979686032,31.89669836825477,1.0380460730554126
976700,-50793.29702215349,307.35857709865775,31.868041570891606,1.0389795184289858
976800,-50822.54547697168,304.2964994055891,31.868041570891606,1.0389795184289858
976900,-51021.59417793876,307.1184216219566,31.868041570891606,1.0389795184289858
977000,-50802.14901716131,299.4286553989414,32.05767058058329,1.0328336989230307
977100,-50714.64407017891,300.4306494938132,31.99336128581762,1.0349097798385236
977200,-50734.5081179816,300.392041551176,31.773805337539546,1.042060972328088
977300,-50805.50161225877,301.83123755668555,32.10824955813598,1.0312067129243416
977400,-50819.28830729563,302.95824791253347,32.154972081070376,1.0297083263241844
977500,-51098.99015381409,310.185858797003,32.154972081070376,1.0297083263241844
977600,-51039.603144198896,301.78356073361425,32.154972081070376,1.0297083263241844
977700,-51072.335480462105,301.22940329823393,32.09723875711187,1.0315604633518058
977800,-51123.00661986271,293.17293976019624,32.066797227567164,1.0325397403933956
977900,-50999.86766667287,287.6876562663493,32.26968346327582,1.026047947519554
978000,-50886.23462932458,286.8913617637809,32.24034045694981,1.0269817878881156
978100,-51153.70778736568,310.0320747724337,32.076387169223416,1.032231039921117
978200,-50641.734230071845,295.5385710969345,32.076387169223416,1.032231039921117
978300,-51064.74825872861,304.0941049573884,31.791090718616868,1.0414943852558822
978400,-51141.901521402324,304.1072237436388,31.914662280771218,1.0374617845963854
978500,-50898.89982673709,302.1984078258365,32.39325115916092,1.0221339723486251
978600,-51334.928976686206,315.3398335121438,32.127089399682,1.0306019967351163
978700,-50869.5908947754,295.28288031309023,32.223582862590604,1.0275158608460824
978800,-51059.72817993228,299.41231218292063,32.223582862590604,1.0275158608460824
978900,-51103.0160754819,301.7569966163674,32.223582862590604,1.0275158608460824
979000,-51144.200983248695,296.45260514535835,32.31933344911543,1.0244717000964656
979100,-51332.606531658406,309.8306465374348,32.26059733306713,1.0263369317920794
979200,-51046.240242959786,306.13338486829707,32.26059733306713,1.0263369317920794
979300,-51159.677209836314,306.1586557542303,32.24040117295054,1.026979853848069
979400,-50958.49071871699,299.93617332542146,32.47118581936479,1.0196807307497207
979500,-50794.14019572583,298.9908246162138,32.4969588648405,1.0188720311432862
979600,-50947.36606508489,300.36918595056005,32.221526658722155,1.027581431360799
979700,-50831.83770665446,300.77086950275293,32.15449188907476,1.0297237038862936
979800,-51329.9790569077,308.69969879149176,32.09747330118766,1.0315529254875873
979900,-51088.05576693077,298.27580895255124,32.30584811862929,1.0248993421567751
980000,-51154.57969760924,295.83750282821785,32.47082293072319,1.0196921265359018
980100,-51146.4818038777,306.8248542510824,32.48928589159236,1.0191126574797444
980200,-51214.15285130908,300.7891294148187,32.48028152349893,1.0193951816780022
980300,-50742.99173053116,294.99084811877987,32.29835970489255,1.0251369663080545
980400,-50934.99274872133,292.24271812983454,32.34447342296266,1.0236754221230742
980500,-51128.83629294844,303.29510041291934,32.17862904561003,1.0289513091955955
980600,-51006.893274796006,294.94619643237917,32.17862904561003,1.0289513091955955
980700,-50897.542477063515,291.3991279087862,32.34703662710438,1.023594305292744
980800,-51007.5036152147,291.917389895301,32.34508082740463,1.0236561986435642
980900,-50898.480283581484,299.40811124133967,32.34508082740463,1.0236561986435642
981000,-50896.29937675177,295.08462863168415,32.280402759447504,1.025707229594881
981100,-51136.872275074114,299.14417231083667,32.25377670917658,1.0265539686451541
981200,-51112.140067090615,302.02396555104013,32.21144935486748,1.027902908677922
